信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-06-20,2022-06-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,利空,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,利多,0.0,利空
2022-06-27,2022-07-04,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,利多,0.0,利空
2022-07-04,2022-07-11,1.0,看多,0.0001859333972109578,-0.0005501213749095069,0.0007360547721204647,0.0006203928571428571,-0.0004277889560163255,-0.49999999999997957,-1.2900000000000063,0.7900000000000267,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,10.0,利多,0.0,利多,50.0,利多
2022-07-11,2022-07-18,1.0,看多,0.0050598887444748275,0.005105852485374429,-4.5963740899601646e-05,0.0006150079365079365,0.004436010503912853,5.229999999999958,5.269999999999997,-0.040000000000039115,是,有效进攻,是,否,有效进攻,0.0,中性,30.0,利多,0.0,利多,0.0,中性,5.0,利多,0.0,利空,10.0,利多,0.0,利多,50.0,利多
2022-07-18,2022-07-25,1.0,看多,0.0038561560914573967,0.0004341595109980112,0.0034219965804593855,0.0006069285714285711,0.003246464318543598,3.8200000000000034,-0.129999999999991,3.9499999999999944,是,其他,是,否,有效进攻,0.0,中性,30.0,利多,0.0,利多,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利多,50.0,利多
2022-07-25,2022-08-01,1.0,看多,0.0030211055243249962,0.003224401124555909,-0.00020329560023091275,0.0005995476190476186,0.0024187424706142917,2.84000000000003,3.1000000000009837,-0.2600000000009537,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利多,50.0,利多
2022-08-01,2022-08-08,1.0,看多,0.003933547962432504,0.0024484977186796097,0.0014850502437528945,0.0005932539682539671,0.0033354656114997785,3.90999999999999,2.2099999999990185,1.7000000000009714,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,利多,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利多,50.0,利多
2022-08-08,2022-08-15,1.0,看多,-0.0005819064260731421,0.0004733312748237406,-0.0010552377008968827,0.0005903730158730158,-0.0011709329277841774,-1.369999999999011,-0.08000000000001067,-1.2899999999990002,否,该空没空,是,是,其他,0.0,利多,30.0,利多,0.0,利多,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利多,50.0,利多
2022-08-15,2022-08-22,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,5.0,利多,0.0,利空,5.0,中性,0.0,利多,0.0,利空
2022-08-22,2022-08-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,利多,0.0,中性,0.0,利空,2.5,中性,0.0,利空,0.0,利多,50.0,利多
